region,lat,lng
"Valpolicella Ripasso Valpantena Superiore, Veneto, Italy",nan,nan
"San Rafael (CH), Chile",nan,nan
"Gaillac Doux, Southwest France, France",nan,nan
"Bourgogne Gamay, Burgundy, France",nan,nan
"Primitivo del Salento, Southern Italy, Italy",nan,nan
"Côtes de Bordeaux Saint-Macaire, Bordeaux, France",nan,nan
"Colli d' Imola, Northeastern Italy, Italy",nan,nan
"Vaucluse, Rhône Valley, France",nan,nan
"Saussignac, Southwest France, France",nan,nan
"Beechworth, Victoria, Australia",-36.3339135,146.67280204470262
"Napa-Mendocino, North Coast, California, US",nan,nan
"Richebourg, Burgundy, France",nan,nan
"Bourgogne Vézelay, Burgundy, France",nan,nan
"$23,Buy Now",nan,nan
"Coteaux du Tricastin, Rhône Valley, France",nan,nan
"Canberra District, New South Wales, Australia",-35.3458566,149.2064491
"Montenetto di Brescia, Lombardy, Italy",45.4569775,10.146262499189595
"Prosecco di Valdobbiadene Superiore, Veneto, Italy",nan,nan
"Weststeiermark, Austria",46.8139753,15.2967367
"Maury Sec, Languedoc-Roussillon, France",nan,nan
"Sebino, Lombardy, Italy",45.7388781,10.07086612061877
"Lake County-Napa County, North Coast, California, US",nan,nan
"Listrac, Bordeaux, France",44.77638175,-0.6511353707567646
"Thessalikos, Greece",nan,nan
"Mâcon-Prissé, Burgundy, France",nan,nan
"Laurelwood District, Willamette Valley, Oregon, US",nan,nan
"Monterey-Santa Barbara-Sonoma, California Other, California, US",nan,nan
"Gundagai, New South Wales, Australia",-35.0614045,148.1059794
"Passito di Noto, Sicily & Sardinia, Italy",nan,nan
"Illinois, Illinois, US",42.2749387,-88.2282752
"Colli di Rimini, Central Italy, Italy",nan,nan
"Südburgenland, Austria",47.3043825,16.19313411037592
"Alto Adige Terlano, Northeastern Italy, Italy",nan,nan
"Saumur Puy-Notre-Dame, Loire Valley, France",nan,nan
"Douro Superior, Portugal",41.1773654,-8.663103520217325
"Colli Etruria Centrale, Tuscany, Italy",nan,nan
"Coteaux du Layon Beaulieu, Loire Valley, France",nan,nan
"Mâcon-Pierreclos, Burgundy, France",nan,nan
"Lambrusco Salamino di Santa Croce, Central Italy, Italy",nan,nan
"Erice, Sicily & Sardinia, Italy",nan,nan
"Coteaux de Verdon, Provence, France",nan,nan
"Colares, Portugal",38.7991807,-9.446217
"Terras da Beira, Portugal",40.733321,-7.23619
"Iowa, Iowa, US",41.6683126,-91.57952674093114
"Côtes de Nuits Villages, Burgundy, France",nan,nan
"Rancagua, Chile",-34.170249,-70.7407427
"Monti Lessini, Veneto, Italy",45.6550714,11.00613726178793
"Touraine Mesland, Loire Valley, France",47.5077338,1.1220406
"Pageon, Greece",nan,nan
"Ribera del Queiles, Northern Spain, Spain",nan,nan
"Corbières-Boutenac, Languedoc-Roussillon, France",nan,nan
"Washington County, Oregon Other, Oregon, US",nan,nan
"Ismarikos, Greece",nan,nan
"Trentino Superiore, Northeastern Italy, Italy",nan,nan
"Muscadet de Sèvre et Maine Gorges, Loire Valley, France",nan,nan
"Goudini, South Africa",-33.6666667,19.2583333
"New Jersey, US",40.0757384,-74.4041622
"Palos Verdes Peninsula, South Coast, California, US",nan,nan
"Assisi, Central Italy, Italy",nan,nan
"Mendocino-Amador, California Other, California, US",nan,nan
"Gambellara, Veneto, Italy",45.4625095,11.3398403
"Martinborough Terrace, New Zealand",nan,nan
"Soave Colli Scaligeri, Veneto, Italy",nan,nan
"Lake County-Sonoma County, North Coast, California, US",nan,nan
"Côtes du Rhône Villages Chusclan, Rhône Valley, France",nan,nan
"Mitterberg, Northeastern Italy, Italy",nan,nan
"$55,Buy Now",nan,nan
"Thraki, Greece",40.8502443,25.8367531
"Muscat de Rivesaltes, Languedoc-Roussillon, France",nan,nan
"Cyclades, Greece",36.4106263,25.4436646
"Livermore Valley-Mexico, US",nan,nan
"Vin Doux Naturel Rasteau, Rhône Valley, France",nan,nan
"Nasco di Cagliari, Sicily & Sardinia, Italy",nan,nan
"Greyton, South Africa",-34.050751,19.608166
"Raboso, Veneto, Italy",45.9053064,12.0637784
"Clare Valley-Eden Valley, South Australia, Australia",nan,nan
"Monterey County-Napa County, Central Coast, California, US",nan,nan
"Penisola Sorrentina, Southern Italy, Italy",nan,nan
"Limnos, Greece",39.9088688,25.149960790913052
"Mâcon-Loché, Burgundy, France",nan,nan
"Dealurile Hușilor, Romania",nan,nan
"California Other, California, US",nan,nan
"Chardonnay di Toscana, Tuscany, Italy",nan,nan
"Côtes de Thau, Languedoc-Roussillon, France",nan,nan
"Montrachet, Burgundy, France",nan,nan
"Haut-Poitou, Loire Valley, France",nan,nan
"Romangia, Sicily & Sardinia, Italy",nan,nan
"Gros Plant du Pays Nantais, Loire Valley, France",nan,nan
"Graves Superiéures, Bordeaux, France",nan,nan
"Szekszárd, Hungary",46.3484884,18.701663
"Sonoma-Napa-Monterey, California Other, California, US",nan,nan
"Niagara Escarpment, New York Other, New York, US",nan,nan
"Musigny, Burgundy, France",nan,nan
"Yarra Valley-Heathcote, Victoria, Australia",nan,nan
"Jura, France Other, France",nan,nan
"Moutere, New Zealand",-41.1909049,172.9922584
"Saint Guilhem le Désert, Languedoc-Roussillon, France",nan,nan
"Coda di Volpe d'Irpinia, Southern Italy, Italy",nan,nan
"Tierra del Viños de Zamora, Northern Spain, Spain",nan,nan
"Darlington Point, New South Wales, Australia",-34.5659957,146.0002828
"St.-Véran, Burgundy, France",nan,nan
"Curicó and Leyda Valleys, Chile",nan,nan
"Terrazze Retiche di Sondrio, Lombardy, Italy",nan,nan
"Vin de Pays de la Haute Vallée du Gassac, Languedoc-Roussillon, France",nan,nan
"Lakonia, Greece",36.76027945,22.79046431389755
"Carodilla, Mendoza Province, Argentina",nan,nan
"Bajo Aragon, Northern Spain, Spain",nan,nan
"Felso-Magyarország, Hungary",47.9256429,20.6361054
"Chignin-Bergeron, France Other, France",nan,nan
"Oregon Other, Oregon, US",nan,nan
"$33,Buy Now",nan,nan
"Vi de la Terra Illes Balears, Spanish Islands, Spain",nan,nan
"Piekenierskloof, South Africa",-32.6055544,18.9341895
"Vin Moelleux, Loire Valley, France",nan,nan
"Indiana Uplands, Indiana, US",nan,nan
"Paardeberg, South Africa",-28.9737214,25.0862166
"Valtellina Superiore Grumello, Lombardy, Italy",nan,nan
"St.-Amour, Beaujolais, France",46.24198,4.746882
"Toledo, Central Spain, Spain",nan,nan
"Vin de Pays des Côtes de Thongue, Languedoc-Roussillon, France",nan,nan
"Vin de Pays de Velvendo, Greece",nan,nan
"Colli di Faenza, Central Italy, Italy",nan,nan
"Ilias, Greece",39.4591597,22.2130845
"Cirò Classico, Southern Italy, Italy",nan,nan
"Barbera di Piemonte, Piedmont, Italy",nan,nan
"Canterbury & Marlborough, New Zealand",-43.5348174,172.6705029
"Casablanca & Leyda Valleys, Chile",nan,nan
"Southeastern New England, Rhode Island, US",41.7995093,-71.3453592
"Gard, France Other, France",nan,nan
"Willcox, Arizona, US",32.2529138,-109.8315759
"Colli Pesaresi, Central Italy, Italy",nan,nan
"Saint-Chinian-Roquebrun, Languedoc-Roussillon, France",nan,nan
"Coteaux du Languedoc-Pézenas, Languedoc-Roussillon, France",nan,nan
"Lake Erie, New York Other, New York, US",nan,nan
"Coteaux de l'Auxois, Burgundy, France",nan,nan
"Vin de Pays Cité de Carcassonne, Languedoc-Roussillon, France",nan,nan
"$26,Buy Now",nan,nan
"Vallagarina, Veneto, Italy",45.6052644,11.0957985
"Chianti Colli Aretini, Tuscany, Italy",nan,nan
"Vesuvio, Southern Italy, Italy",nan,nan
"Monterey-Sonoma-San Benito, California Other, California, US",nan,nan
"Maipo Valley-Colchagua Valley, Chile",nan,nan
"Rosso dell'Umbria, Central Italy, Italy",nan,nan
"Strathbogie Ranges, Victoria, Australia",-37.8056262,145.3319978
"Rosazzo, Northeastern Italy, Italy",nan,nan
"Langhorne Creek-Limestone Coast, South Australia, Australia",nan,nan
"Colline Lucchesi, Tuscany, Italy",nan,nan
"Rhein-Mosel, Germany",50.2543216,7.464440979504113
"Agioritikos, Greece",nan,nan
"Nevada, Nevada, US",33.0423409,-96.3738721
"Clos de Lambrays, Burgundy, France",nan,nan
"Riviera del Garda Classico, Lombardy, Italy",nan,nan
"Vin de Pays du Torgan, Southwest France, France",nan,nan
"Omaka Valley, New Zealand",-41.53136325,173.89663014387114
"Côtes du Roussillon Villages Latour de France, Languedoc-Roussillon, France",nan,nan
"Muscat de Cap Corse, France",nan,nan
"Hessische-Bergstrasse, Germany",49.6513585,8.6416213
"Niagara County, New York Other, New York, US",nan,nan
"Hames Valley, Central Coast, California, US",nan,nan
"Santa Barbara County-Sonoma County-Monterey County, California, US",nan,nan
"Jerusalem Hills, Israel",31.6618192,35.01323998985784
"Siracusa, Sicily & Sardinia, Italy",nan,nan
"Montagu, South Africa",-33.7869944,20.1178282
"Tehama County, California Other, California, US",nan,nan
"Lemnos, Greece",39.9088688,25.149960790913052
"Rosso del Salento, Southern Italy, Italy",nan,nan
"Napa County-Lake County, North Coast, California, US",nan,nan
"Colli Asolani Prosecco, Veneto, Italy",nan,nan
"Benaco Bresciano, Northeastern Italy, Italy",nan,nan
"Sonoma County-Santa Barbara County, California Other, California, US",nan,nan
"Melissa, Southern Italy, Italy",nan,nan
"Coteaux d'Ensérune, Languedoc-Roussillon, France",nan,nan
"Deutscher Tafelwein Rhein, Germany",nan,nan
"Clairette de Die Méthode Dioise Ancestrale, Rhône Valley, France",nan,nan
"Mendocino-Sonoma-Amador, California Other, California, US",nan,nan
"Kentucky, Kentucky, US",36.52355205,-88.88725624639629
"Côtes du Roussillon Villages Lesquerde, Languedoc-Roussillon, France",nan,nan
"Rivesaltes Rosé, Languedoc-Roussillon, France",nan,nan
"Corton Perrières, Burgundy, France",nan,nan
"Mount Barker & Margaret River, Western Australia, Australia",nan,nan
"Reggiano, Central Italy, Italy",nan,nan
"Lacrima di Morro d'Alba, Central Italy, Italy",nan,nan
"$38,Buy Now",nan,nan
"Muscat de Saint-Jean de Minervois, Languedoc-Roussillon, France",nan,nan
"Stirling, New Zealand",-46.2460264,169.7827317
"Montescudaio, Tuscany, Italy",43.3262785,10.6269946
"Trevenezie, Northeastern Italy, Italy",nan,nan
"Recioto della Valpolicella Valpantena, Veneto, Italy",nan,nan
"Retsina, Greece",37.9517536,23.6477047
"Southern Highlands, New South Wales, Australia",-34.4842849,150.422829033464
"Civitella d'Agliano, Central Italy, Italy",nan,nan
"Southern Flinders Ranges, South Australia, Australia",nan,nan
"$58,Buy Now",nan,nan
"Anderson Valley-Sonoma County-Cole Ranch, North Coast, California, US",nan,nan
"San Luis Obispo-Sonoma-Monterey, California Other, California, US",nan,nan
"Western Connecticut Highlands, Connecticut, US",nan,nan
"Virginia-North Carolina, US",35.823314350000004,-78.6409607408308
"Biscoitos, Portugal",38.7925431,-27.2580723
"Sizzano, Piedmont, Italy",nan,nan
"Curicó and Maipo Valleys, Chile",nan,nan
"Ratafia de Champagne, Champagne, France",nan,nan
"Aigialias Slopes, Greece",nan,nan
"Cabernet d'Anjou, Loire Valley, France",nan,nan
"Lanzarote, Spanish Islands, Spain",nan,nan
"Vin de Pays des Côtes de Thau, Languedoc-Roussillon, France",nan,nan
"Strevi, Piedmont, Italy",nan,nan
"North Island, New Zealand",-38.00353045,175.95785260835657
"Candia Dei Colli Apuani, Tuscany, Italy",nan,nan
"Santa Barbara County-Sonoma County, California Other, California, US",nan,nan
"Vin de Pays des Portes de Méditerranée, France Other, France",nan,nan
"Mendocino County-Sonoma County, North Coast, California, US",nan,nan
"Hunter Valley-McLaren Vale, Australia Other, Australia",nan,nan
"$24,Buy Now",nan,nan
"Finca Élez, Central Spain, Spain",nan,nan
"Leyda Valley-Maipo Valley, Chile",nan,nan
"San Benito County-Sonoma County-Monterey County, California Other, California, US",nan,nan
"Moselle VDQS, France Other, France",nan,nan
"Mendocino-Lake County-Napa, North Coast, California, US",nan,nan
"Monterey County-Santa Barbara County, California Other, California, US",nan,nan
"Macedon Ranges, Victoria, Australia",-37.4214267,144.5636447
"Napa Valley-Paso Robles, California Other, California, US",nan,nan
"Dolcetto di Dogliani Superiore, Piedmont, Italy",nan,nan
"$42,Buy Now",nan,nan
"Allerona, Central Italy, Italy",nan,nan
"Aude, Languedoc-Roussillon, France",nan,nan
"Transylvanian Plateau, Romania",nan,nan
"Vin de Pays Charentais, France Other, France",nan,nan
"Vino de la Tierra de Manchuela, Central Spain, Spain",nan,nan
"Yea Valley, Victoria, Australia",-37.3378687,145.50184300529762
"Polkadraai Hills, South Africa",nan,nan
"Derthona, Piedmont, Italy",nan,nan
"Creston District, Central Coast, California, US",nan,nan
"Sonoma County-San Joaquin County, California Other, California, US",nan,nan
"Távora-Varosa, Portugal",nan,nan
"Vino de la Tierra de Zamora, Northern Spain, Spain",nan,nan
"Bellarine Peninsula, Victoria, Australia",-38.2623613,144.6163203
"Stanislaus County, Central Valley, California, US",nan,nan
"Conero Riserva, Central Italy, Italy",nan,nan
"Vin de Pays des Collines de la Moure, Languedoc-Roussillon, France",nan,nan
"Grignolino d'Asti, Piedmont, Italy",nan,nan
"South Australia, Australia",-30.5343665,135.6301212
"Barossa-Adelaide Hills, South Australia, Australia",nan,nan
"Barossa Valley-McLaren Vale, South Australia, Australia",nan,nan
"Alenteo, Portugal",nan,nan
"Vin de Pays des Coteaux de Bessilles, Languedoc-Roussillon, France",nan,nan
"Buenos Aires, Other, Argentina",-34.7617289,-58.3985945
"Vinho da Mesa, Portugal",nan,nan
"Corton Grèves, Burgundy, France",nan,nan
"Diano d'Alba, Piedmont, Italy",nan,nan
"Barossa-Langhorne Creek, South Australia, Australia",nan,nan
"Côtes du Roussillon Villages Tautavel, Languedoc-Roussillon, France",nan,nan
"Mâcon-Mancey, Burgundy, France",nan,nan
"Gambellara Classico, Veneto, Italy",nan,nan
"Lesbos, Greece",39.17584185,25.998913450232415
"Sithonia, Greece",40.0984424,23.8778558
"Metsovo, Greece",39.7693013,21.1830479
"$47,Buy Now",nan,nan
"Circeo, Central Italy, Italy",nan,nan
"Vino de Calidad de Tierras de León, Northern Spain, Spain",nan,nan
"Vin de Pays de la Vallée de l’Aude, Languedoc-Roussillon, France",nan,nan
"Goumenissa, Greece",40.9466441,22.4519413
"Sillaro, Central Italy, Italy",nan,nan
"Biferno Bianco, Southern Italy, Italy",nan,nan
"Carcavelos, Portugal",38.687832400000005,-9.33721337022195
"Haute Vallée de l'Aude, Languedoc-Roussillon, France",nan,nan
"Sonoma County-Santa Barbara County-Lake County, California Other, California, US",nan,nan
"Vi de Taula de Balears, Spanish Islands, Spain",nan,nan
"$39,Buy Now",nan,nan
"Coteaux du Lyonnais, Beaujolais, France",nan,nan
"San Joaquin County, Central Valley, California, US",nan,nan
"Murray River Valley, Victoria, Australia",-34.71592215,143.14719562613396
"Lizzano, Southern Italy, Italy",nan,nan
"Colonella, Central Italy, Italy",nan,nan
"Hawke's Bay & Waipara, New Zealand",nan,nan
"Liguria, Northwestern Italy, Italy",nan,nan
"Henty, South Australia, Australia",-37.8337381,140.7935556
"Vino de la Tierra Ribera del Jiloca, Northern Spain, Spain",nan,nan
"Crémant de Die, Rhône Valley, France",nan,nan
"Vittoria Frappato, Sicily & Sardinia, Italy",nan,nan
"Mendocino-Napa-Sonoma, North Coast, California, US",nan,nan
"Waitaki Valley, New Zealand",-44.7470767,170.734892
"Rosso di Cerignola, Southern Italy, Italy",nan,nan
"Tehema Foothills, Sierra Foothills, California, US",nan,nan
"Sonoma-Napa-Lake, North Coast, California, US",nan,nan
"$49,Buy Now",nan,nan
"Arlanza, Northern Spain, Spain",nan,nan
"Loire, Loire Valley, France",47.602984,1.366543
"Landwein Rhein, Germany",nan,nan
"Vinho Licoroso, Portugal",nan,nan
"Offida Rosso, Central Italy, Italy",nan,nan
"Coteaux du Layon La Faye, Loire Valley, France",nan,nan
"Hawaii, Hawaii, US",19.58955475,-155.44869830348483
"Sonoma County-Contra Costa County, California Other, California, US",nan,nan
"Valpolicella Valpantena Superiore, Veneto, Italy",nan,nan
"Clare-McClaren Vale, South Australia, Australia",nan,nan
"Markopoulo, Greece",38.2296503,23.839807
"Cape Agulhas, South Africa",-34.8332036,19.9999325
"$110,Buy Now",nan,nan
"Mount Lofty Ranges, South Australia, Australia",nan,nan
"Tacoronte-Acentejo, Spanish Islands, Spain",nan,nan
"Colli di Scandiano e di Canossa, Central Italy, Italy",nan,nan
"Lake-Sonoma-Napa, North Coast, California, US",nan,nan
"Vin de Pays de Sainte-Marie la Blanche, Burgundy, France",nan,nan
"Slopes of Kitherona, Greece",nan,nan
"Côtes du Rhône Villages Saint-Gervais, Rhône Valley, France",nan,nan
"Vin de Pays de l'Atlantique, Bordeaux, France",nan,nan
"$7,Buy Now",nan,nan
"Cabernet de Saumur, Loire Valley, France",nan,nan
"Dolcetto d'Alba Superiore, Piedmont, Italy",nan,nan
"Martina, Southern Italy, Italy",nan,nan
"Azeitao, Portugal",38.5203698,-9.0188369
"Valle de Calingasta, Other, Argentina",nan,nan
"Vino Rosato d'Italia, Italy Other, Italy",nan,nan
"Central Greece, Greece",38.5624595,23.161852844371445
"Klein River, South Africa",-33.4634561,22.5111929
"Plaiurile Drancei, Romania",nan,nan
"Sonoma County-Napa County-Lake County, North Coast, California, US",nan,nan
"Granite Belt, Queensland, Australia",-28.5359421,151.948828
"Banghoek, South Africa",-33.9657908,18.9924377
"Maury, Languedoc-Roussillon, France",nan,nan
"Krania Olympus, Greece",nan,nan
"Devon Valley, South Africa",51.0729828,-4.0287214061160235
"Dealurile Moldovei, Romania",nan,nan
"Meteora, Greece",39.7218479,21.63218788229712
"Côtes de Montravel, Southwest France, France",nan,nan
"Egilias Slopes, Greece",nan,nan
"Strathbogie Ranges-Mornington Peninsula, Victoria, Australia",nan,nan
"Cadiz, Andalucia, Spain",36.5297438,-6.2928976
"Amador County-Oregon, US",nan,nan
"Valcalepio, Lombardy, Italy",nan,nan
"Santa Cruz-Monterey County, California Other, California, US",nan,nan
"Paros, Greece",37.0651048,25.1921674022054
"Ponui Island, New Zealand",-36.8657243,175.1790372047035
"Transmontano, Portugal",41.298903,-7.7455974
"Languedoc-Roussillon, France",43.65420305,3.674669940206605
"Amyntaion, Greece",nan,nan
"Judea, Israel",32.1061168,35.17095395394193
"Château-Chalon, France Other, France",nan,nan
"Heraklion, Greece",35.3400127,25.1343475
"Napa-Sonoma-Marin, North Coast, California, US",nan,nan
"Letrinon, Greece",37.6720738,21.4367068
"Rotaliano, Northeastern Italy, Italy",nan,nan
"Slopes of Paiko, Greece",nan,nan
"Vallée du Paradis, Languedoc-Roussillon, France",nan,nan
"Romanée-Conti, Burgundy, France",nan,nan
"Mâcon-Montbellet, Burgundy, France",nan,nan
"Gerania, Greece",40.0113483,22.1352342
"Napa-Sonoma-Lake, North Coast, California, US",nan,nan
"Sacedon-Mondejar, Central Spain, Spain",nan,nan
"Palisade, Colorado, US",39.1102587,-108.350919
"Adelaide Hills-Padthaway, South Australia, Australia",nan,nan
"Vézelay, Burgundy, France",nan,nan
"Walla Walla County, Columbia Valley, Washington, US",nan,nan
"Ohio River Valley, Ohio, US",39.7306823,-82.62516028628932
"Castilla La Mancha, Central Spain, Spain",nan,nan
"Georgia, Georgia, US",31.48119265,-83.52225572430962
"Leverano, Southern Italy, Italy",nan,nan
"Langenlois, Austria",48.4761918,15.6815262
"L'Étoile, France Other, France",nan,nan
"Atacama Valley, Chile",-22.6774786,-68.2775457
"Opuntia Locris, Greece",nan,nan
"Terras Madeirenses, Portugal",nan,nan
"Swan Valley, Western Australia, Australia",-31.79434195,115.98552234882513
"Cacc’e Mmitte di Lucera, Southern Italy, Italy",nan,nan
"Napa Valley-Knights Valley, Napa-Sonoma, California, US",nan,nan
"Colli Berici, Veneto, Italy",45.49005475,11.572392859555427
"Crémant de Jura Rosé, France Other, France",nan,nan
"Transmontanas, Portugal",nan,nan
"Ella Valley, Israel",nan,nan
"Corton-Rognet, Burgundy, France",nan,nan
"Bourgogne Grand Ordinaire, Burgundy, France",nan,nan
"Moscato di Scanzo, Lombardy, Italy",45.710842549999995,9.774336840283773
"Mazoyeres-Chambertin, Burgundy, France",nan,nan
"Mendocino-Solano, North Coast, California, US",nan,nan
"Maine, Maine, US",45.8162859,-68.85939214899125
"Sacramento County, California Other, California, US",nan,nan
"Capriano del Colle, Lombardy, Italy",45.449933349999995,10.141111787577843
"Vin de Pays des Coteaux de Murviel, Languedoc-Roussillon, France",nan,nan
"Prosecco del Montello e Colli Asolani, Veneto, Italy",nan,nan
"Vino de Calidad de Granada, Andalucia, Spain",nan,nan
"Alexandria Lakes, Minnesota, US",45.890820250000004,-95.37642975237227
"Napa-Mendocino-Santa Clara Counties, North Coast, California, US",nan,nan
"La Grande Rue, Burgundy, France",nan,nan
"Texoma, Texas, US",33.8124968,-96.57533714840385
"Côtes du Frontonnais, Southwest France, France",nan,nan
"$57,Buy Now",nan,nan
"Warren Hills, New Jersey, US",40.7745515,-74.98396505648076
"South Australia-Victoria, Australia Other, Australia",nan,nan
"Mâcon-Serrières, Burgundy, France",nan,nan
"Rotae, Southern Italy, Italy",nan,nan
"Lake County-Sonoma County-Napa County, North Coast, California, US",nan,nan
"Casablanca-Curicó Valley, Chile",nan,nan
"Steirerland, Austria",46.8013958,15.4253554
"San Fernando, Chile",-34.583791,-70.989122
"Saint-Chinian-Berlou, Languedoc-Roussillon, France",nan,nan
"Jujuy, Other, Argentina",nan,nan
"Terre di Cosenza, Southern Italy, Italy",nan,nan
"$72.50,Buy Now",nan,nan
"Haut-Montravel, Southwest France, France",nan,nan
"Verduno, Piedmont, Italy",nan,nan
"Alicante-Marina Alta, Levante, Spain",38.53834915,-0.13556914265939943
"Viile Timis, Romania",45.8002216,21.2919263
"Siskiyou County, California Other, California, US",nan,nan
"Monterey-San Luis Obispo-Santa Barbara, Central Coast, California, US",nan,nan
"Alentejo-Evora, Portugal",38.3347679,-8.0043972
"Côtes de Frontonnais, Southwest France, France",nan,nan
"Valles de Benavente, Northern Spain, Spain",nan,nan
"Aglianico del Beneventano, Southern Italy, Italy",nan,nan
"Blagny, Burgundy, France",nan,nan
"Vin de Pays de Montferrand, Languedoc-Roussillon, France",nan,nan
"Mavrodaphne de Cephalonie, Greece",nan,nan
"Currency Creek-McLaren Vale, South Australia, Australia",nan,nan
"$18,DrizlyVivino",nan,nan
"Sutter County, North Coast, California, US",nan,nan
"Vin de Pays des Pyrénees Orientales, Southwest France, France",nan,nan
"Tradouw, South Africa",-33.9756043,20.7018685
"San Ysidro District, Central Coast, California, US",nan,nan
"Mason County, Texas, US",30.705029,-99.2233284
"Serralunga D'Alba, Piedmont, Italy",nan,nan
"Albemarle County, Virginia, US",38.0085107,-78.6086754
"Terrasses du Larzac, Languedoc-Roussillon, France",nan,nan
"Vin de Pays des Bouches du Rhône, Provence, France",nan,nan
"Murfatlar Cernavoda, Romania",nan,nan
"Languedoc-Saint-Georges-d'Orques, Languedoc-Roussillon, France",nan,nan
"Aleatico dell'Elba, Tuscany, Italy",nan,nan
"Central Otago-Marlborough, New Zealand",nan,nan
"Monemvasia, Greece",36.6877741,23.0557988
"Falanghina del Molise, Southern Italy, Italy",nan,nan
"Blackwood Valley, Western Australia, Australia",-33.9595154,116.1368617
"Chaume, Loire Valley, France",47.2160446,1.453577
"Bellet, Provence, France",43.7443743,7.2145536
"Roma, Central Italy, Italy",nan,nan
"Mendocino County-Sonoma County-Napa County, California Other, California, US",nan,nan
"Côtes de Blaye, Bordeaux, France",nan,nan
"Vin de Pays de France, France Other, France",nan,nan
"Sovana, Tuscany, Italy",42.6570045,11.6465486
"Tracy Hills, Central Valley, California, US",nan,nan
"Oehringen, Germany",nan,nan
"Vin de Pays de Côtes du Tarn, Southwest France, France",nan,nan
"$52,Buy Now",nan,nan
"Côtes de Forez, Loire Valley, France",nan,nan
"Monteregio Rosso, Tuscany, Italy",nan,nan
"Zamora, Northern Spain, Spain",nan,nan
"Granite Belt-Coonawarra, Australia Other, Australia",nan,nan
"Adriani, Greece",36.8739973,21.8762623
"Pacheco Pass, Central Coast, California, US",nan,nan
"Terasele Dunarii, Romania",nan,nan
"Tursan, Southwest France, France",nan,nan
"Oklahoma, Oklahoma, US",36.43633585,-99.398796825
"Chile",-31.7613365,-71.3187697
"Peza, Greece",38.6405,24.0479899
"Delia Nivolelli, Sicily & Sardinia, Italy",nan,nan
